Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 14:18"
Zeitbezug:;MEZ
Messstellen-Name:;"Brücke oberhalb Mündung"
Messstellen-Nr.:;12857
Gewässer:;Alzkanal
Ostwert:;786788;Nordwert:;5344787;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"2018-09-24 10:45:00";4,00;"< BG";Geprueft
"2018-10-22 11:05:00";5,1;0,006;Geprueft
"2018-11-19 11:35:00";5,00;0,009;Geprueft
"2018-12-10 12:15:00";5,00;0,009;Geprueft
"2019-01-14 11:45:00";4,5;0,019;Geprueft
"2019-02-11 10:55:00";4,5;"< BG";Geprueft
"2019-03-11 11:20:00";3,7;0,006;Geprueft
"2019-04-08 11:10:00";3,9;"< BG";Geprueft
"2019-05-06 11:45:00";3,8;"< BG";Geprueft
"2019-06-03 11:15:00";3,6;"< BG";Geprueft
"2019-07-01 12:10:00";3,7;"< BG";Geprueft
"2019-07-29 12:15:00";3,5;"< BG";Geprueft
"2019-08-26 10:30:00";3,8;"< BG";Geprueft
"2019-09-23 11:05:00";4,00;"< BG";Geprueft
"2019-10-21 11:25:00";3,7;0,008;Geprueft
"2019-11-18 12:00:00";4,00;0,005;Geprueft
"2019-12-09 11:45:00";5,00;0,008;Geprueft
"2020-01-20 11:40:00";4,9;0,01;Geprueft
"2020-02-17 12:10:00";4,3;0,006;Geprueft
"2020-03-16 11:30:00";4,2;"< BG";Geprueft
"2020-04-20 12:25:00";4,6;"< BG";Geprueft
"2020-05-11 11:45:00";4,5;"< BG";Geprueft
"2020-06-15 13:10:00";4,1;"< BG";Geprueft
"2020-07-13 11:20:00";3,7;"< BG";Geprueft
"2020-08-10 11:30:00";3,3;"< BG";Geprueft
"2020-09-07 12:30:00";3,6;"< BG";Geprueft
"2020-10-05 12:00:00";3,8;0,005;Geprueft
"2020-11-02 11:00:00";4,3;0,005;Geprueft
"2020-11-30 10:20:00";5,1;0,009;Geprueft
"2021-01-18 10:10:00";5,9;0,008;Geprueft
"2021-02-22 11:30:00";4,9;0,01;Geprueft
"2021-03-22 11:20:00";4,5;"< BG";Geprueft
"2021-04-26 11:30:00";4,5;"< BG";Geprueft
"2021-05-17 11:30:00";3,8;"< BG";Geprueft
"2021-06-21 10:30:00";4,4;0,007;Geprueft
"2021-07-19 10:50:00";3,1;0,007;Geprueft
"2021-08-16 10:50:00";3,6;"< BG";Geprueft
"2021-09-13 10:25:00";3,5;"< BG";Geprueft
"2021-10-11 10:50:00";4,5;"< BG";Geprueft
"2021-11-08 11:45:00";4,6;0,006;Geprueft
"2021-12-06 10:45:00";5,1;0,008;Geprueft
