Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 14:32"
Zeitbezug:;MEZ
Messstellen-Name:;"Günzburg Wegbrücke"
Messstellen-Nr.:;2371
Gewässer:;Günz
Ostwert:;594167;Nordwert:;5367868;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"1996-07-01 11:15:00";;0,039;Geprueft
"1996-07-17 10:05:00";;"< BG";Geprueft
"1996-07-31 11:00:00";;0,007;Geprueft
"1996-08-12 11:05:00";;0,1;Geprueft
"1996-08-28 11:20:00";;0,12;Geprueft
"1996-09-11 11:45:00";;0,051;Geprueft
"1996-09-25 11:45:00";;0,059;Geprueft
"1996-10-09 12:15:00";;0,059;Geprueft
"1996-10-23 10:45:00";;0,11;Geprueft
"1996-11-06 11:10:00";;0,058;Geprueft
"1996-11-20 11:30:00";;0,058;Geprueft
"1996-12-02 10:50:00";;0,057;Geprueft
"1996-12-17 11:15:00";;0,068;Geprueft
"1997-01-02 11:10:00";;0,055;Geprueft
"1997-01-15 10:25:00";;0,05;Geprueft
"1997-01-29 10:25:00";;0,039;Geprueft
"1997-02-13 10:30:00";;0,013;Geprueft
"1997-02-26 10:35:00";;0,049;Geprueft
"1997-03-12 10:45:00";;0,04;Geprueft
"1997-03-24 11:00:00";;0,056;Geprueft
"1997-04-08 11:15:00";;0,038;Geprueft
"1997-04-22 11:45:00";;0,012;Geprueft
"1997-05-05 11:05:00";;0,047;Geprueft
"1997-05-21 10:30:00";;0,01;Geprueft
"1997-06-04 11:25:00";;0,009;Geprueft
"1997-06-17 11:10:00";;0,094;Geprueft
"1997-07-02 10:55:00";;0,081;Geprueft
"1997-07-15 10:30:00";;0,079;Geprueft
"1997-07-30 11:00:00";;0,083;Geprueft
"1997-08-13 10:50:00";;0,043;Geprueft
"1997-08-27 10:30:00";;0,054;Geprueft
"1997-09-10 11:00:00";;0,075;Geprueft
"1997-09-24 10:10:00";;0,038;Geprueft
"1997-10-08 10:50:00";;0,052;Geprueft
"1997-10-22 10:35:00";;0,077;Geprueft
"1997-11-05 10:20:00";;0,064;Geprueft
"1997-11-19 10:40:00";;0,058;Geprueft
"1997-12-03 10:55:00";;0,069;Geprueft
"1997-12-17 10:45:00";;0,076;Geprueft
"1997-12-29 10:30:00";;0,055;Geprueft
"1998-01-14 10:30:00";;0,059;Geprueft
"1998-01-28 10:30:00";;0,053;Geprueft
"1998-02-11 10:25:00";;0,044;Geprueft
