Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 14:18"
Zeitbezug:;MEZ
Messstellen-Name:;"Böfinger Halde, KW-UW"
Messstellen-Nr.:;2346
Gewässer:;Donau
Ostwert:;575971;Nordwert:;5363943;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"1995-07-19 09:25:00";;0,041;Geprueft
"1995-08-02 13:00:00";;0,017;Geprueft
"1995-08-16 09:25:00";;0,042;Geprueft
"1995-08-30 13:00:00";;0,027;Geprueft
"1995-09-13 10:30:00";;0,051;Geprueft
"1995-09-27 09:10:00";;0,038;Geprueft
"1995-10-11 10:20:00";;0,041;Geprueft
"1995-10-25 10:30:00";;0,044;Geprueft
"1995-11-08 10:20:00";;0,05;Geprueft
"1995-11-22 09:40:00";;0,052;Geprueft
"1995-12-06 10:15:00";;0,048;Geprueft
"1995-12-19 09:50:00";;0,058;Geprueft
"1996-01-02 09:15:00";;0,046;Geprueft
"1996-01-17 10:45:00";;0,048;Geprueft
"1996-01-31 09:40:00";;0,041;Geprueft
"1996-02-13 09:50:00";;0,048;Geprueft
"1996-02-28 09:40:00";;0,032;Geprueft
"1996-03-13 10:45:00";;0,018;Geprueft
"1996-03-27 10:00:00";;0,058;Geprueft
"1996-04-10 10:00:00";;0,027;Geprueft
"1996-04-24 10:25:00";;0,015;Geprueft
"1996-05-22 10:10:00";;0,054;Geprueft
"1996-06-04 10:20:00";;0,057;Geprueft
"1996-06-18 10:30:00";;0,046;Geprueft
"1996-07-01 10:30:00";;0,046;Geprueft
"1996-07-17 09:20:00";;0,035;Geprueft
"1996-07-31 10:20:00";;0,021;Geprueft
"1996-08-12 10:00:00";;0,064;Geprueft
"1996-08-28 10:15:00";;0,043;Geprueft
"1996-09-11 10:00:00";;0,031;Geprueft
"1996-09-25 09:45:00";;0,043;Geprueft
"1996-10-09 10:10:00";;0,04;Geprueft
"1996-10-23 09:45:00";;0,033;Geprueft
"1996-11-06 09:45:00";;0,037;Geprueft
"1996-11-20 10:15:00";;0,048;Geprueft
"1996-12-02 09:30:00";;0,047;Geprueft
"1996-12-17 10:15:00";;0,044;Geprueft
"1997-01-02 09:45:00";;0,05;Geprueft
"1997-01-15 09:25:00";;0,056;Geprueft
"1997-01-29 09:30:00";;0,048;Geprueft
"1997-02-13 09:30:00";;0,03;Geprueft
"1997-02-26 09:30:00";;0,039;Geprueft
"1997-03-12 09:50:00";;0,034;Geprueft
"1997-03-24 09:50:00";;0,034;Geprueft
"1997-04-08 10:35:00";;0,037;Geprueft
"1997-04-22 10:45:00";;0,022;Geprueft
"1997-05-05 10:10:00";;0,026;Geprueft
"1997-05-21 09:25:00";;0,023;Geprueft
"1997-06-04 10:25:00";;0,046;Geprueft
"1997-06-17 10:00:00";;0,048;Geprueft
"1997-07-02 09:50:00";;0,06;Geprueft
"1997-07-15 09:30:00";;0,065;Geprueft
"1997-07-30 09:45:00";;0,036;Geprueft
"1997-08-13 09:50:00";;0,022;Geprueft
"1997-08-27 09:30:00";;0,023;Geprueft
"1997-09-10 10:00:00";;0,041;Geprueft
"1997-09-24 09:15:00";;0,021;Geprueft
"1997-10-08 09:50:00";;0,025;Geprueft
"1997-10-22 09:30:00";;0,04;Geprueft
"1997-11-05 09:20:00";;0,037;Geprueft
"1997-11-19 09:45:00";;0,041;Geprueft
"1997-12-03 09:50:00";;0,048;Geprueft
"1997-12-17 09:45:00";;0,054;Geprueft
"1997-12-29 09:40:00";;0,056;Geprueft
"1998-01-14 09:30:00";;0,049;Geprueft
"1998-01-28 09:35:00";;0,045;Geprueft
"1998-02-11 09:30:00";;0,042;Geprueft
"1998-03-11 10:00:00";;0,051;Geprueft
"1998-03-25 09:20:00";;0,051;Geprueft
"1998-04-08 09:30:00";;0,031;Geprueft
"1998-04-22 09:30:00";;0,035;Geprueft
"1998-05-06 09:35:00";;0,042;Geprueft
"1998-05-19 09:35:00";;0,016;Geprueft
"1998-06-03 09:30:00";;0,035;Geprueft
"1998-06-17 09:50:00";;0,041;Geprueft
"1998-07-01 09:35:00";;0,013;Geprueft
"1998-07-15 09:35:00";;0,041;Geprueft
"1998-07-29 09:40:00";;"< BG";Geprueft
