Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 14:50"
Zeitbezug:;MEZ
Messstellen-Name:;"Offingen - oh. Mündung"
Messstellen-Nr.:;2384
Gewässer:;Mindel
Ostwert:;602681;Nordwert:;5372563;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"1995-03-15 10:50:00";19,00;0,061;Geprueft
"1995-03-29 11:30:00";17,00;0,058;Geprueft
"1995-04-12 11:40:00";19,00;0,055;Geprueft
"1995-04-26 14:05:00";17,00;0,062;Geprueft
"1995-05-10 11:20:00";18,00;0,083;Geprueft
"1995-05-23 11:35:00";18,00;0,064;Geprueft
"1995-06-07 11:10:00";10,00;0,15;Geprueft
"1995-06-20 12:30:00";19,00;0,073;Geprueft
"1995-07-05 11:30:00";20,00;0,067;Geprueft
"1995-07-19 12:05:00";19,00;0,083;Geprueft
"1995-08-02 09:30:00";20,00;0,074;Geprueft
"1995-08-16 10:50:00";19,00;0,088;Geprueft
"1995-08-30 08:15:00";19,00;0,13;Geprueft
"1995-09-13 11:45:00";21,00;0,11;Geprueft
"1995-09-27 15:00:00";21,00;0,079;Geprueft
"1995-10-11 15:00:00";21,00;0,1;Geprueft
"1995-10-25 12:00:00";20,00;0,09;Geprueft
"1995-11-08 11:45:00";20,00;0,095;Geprueft
"1995-11-22 11:05:00";19,00;0,074;Geprueft
"1995-12-06 11:30:00";22,00;0,087;Geprueft
"1995-12-19 11:20:00";21,00;0,1;Geprueft
"1996-01-02 10:30:00";21,00;0,064;Geprueft
"1996-01-17 11:55:00";20,00;0,085;Geprueft
"1996-01-21 11:05:00";23,00;0,11;Geprueft
"1996-02-13 11:05:00";21,00;0,11;Geprueft
"1996-02-28 11:10:00";20,00;0,095;Geprueft
"1996-03-13 12:00:00";20,00;0,064;Geprueft
"1996-03-27 11:40:00";20,00;0,12;Geprueft
"1996-04-10 11:30:00";18,00;0,082;Geprueft
"1996-04-24 11:55:00";16,00;0,07;Geprueft
"1996-05-08 11:00:00";15,00;0,098;Geprueft
"1996-05-22 11:25:00";18,00;0,12;Geprueft
"1996-06-04 11:45:00";17,00;0,098;Geprueft
"1996-06-18 12:10:00";16,00;0,097;Geprueft
"1996-07-01 12:30:00";17,00;0,11;Geprueft
"1996-07-17 10:35:00";16,00;0,1;Geprueft
"1996-07-31 11:45:00";14,00;0,11;Geprueft
"1996-08-12 11:30:00";16,00;0,1;Geprueft
"1996-08-28 11:50:00";17,00;0,13;Geprueft
"1996-09-11 14:40:00";19,00;0,068;Geprueft
"1996-09-25 12:10:00";20,00;0,079;Geprueft
"1996-10-09 12:45:00";20,00;0,077;Geprueft
"1996-10-23 11:25:00";15,00;0,1;Geprueft
"1996-11-06 11:40:00";16,00;0,082;Geprueft
"1996-11-20 12:15:00";18,00;0,082;Geprueft
"1996-12-02 11:30:00";8,00;0,072;Geprueft
"1996-12-17 11:45:00";18,00;0,069;Geprueft
"1997-01-02 11:45:00";22,00;0,069;Geprueft
"1997-01-15 11:00:00";22,00;0,09;Geprueft
"1997-01-29 11:00:00";19,00;0,061;Geprueft
"1997-02-13 11:00:00";21,00;0,055;Geprueft
"1997-02-26 11:15:00";20,00;0,07;Geprueft
"1997-03-12 11:05:00";19,00;0,071;Geprueft
"1997-03-24 11:30:00";18,00;0,079;Geprueft
"1997-04-08 15:00:00";18,00;0,051;Geprueft
"1997-04-22 12:05:00";19,00;0,067;Geprueft
"1997-05-05 11:30:00";17,00;0,096;Geprueft
"1997-05-21 11:00:00";17,00;0,11;Geprueft
"1997-06-04 11:50:00";19,00;0,12;Geprueft
"1997-06-17 11:40:00";16,00;0,14;Geprueft
"1997-07-02 11:30:00";15,00;0,1;Geprueft
"1997-07-15 11:00:00";16,00;0,14;Geprueft
"1997-07-30 11:30:00";17,00;0,092;Geprueft
"1997-08-13 11:15:00";18,00;0,072;Geprueft
"1997-08-27 11:00:00";17,00;0,078;Geprueft
"1997-09-10 11:30:00";18,00;0,081;Geprueft
"1997-09-24 10:40:00";19,00;0,07;Geprueft
"1997-10-08 11:35:00";19,00;0,081;Geprueft
"1997-10-22 11:00:00";18,00;0,082;Geprueft
"1997-11-05 11:35:00";19,00;0,082;Geprueft
"1997-11-19 15:15:00";19,00;0,095;Geprueft
"1997-12-03 11:20:00";20,00;0,13;Geprueft
"1997-12-17 11:10:00";16,00;0,077;Geprueft
"1997-12-29 10:50:00";15,00;0,077;Geprueft
"1998-01-14 11:00:00";19,00;0,09;Geprueft
"1998-01-28 11:05:00";20,00;0,078;Geprueft
"1998-02-11 11:00:00";19,00;0,067;Geprueft
"1998-03-11 11:30:00";16,00;0,073;Geprueft
"1998-03-25 10:30:00";16,00;0,073;Geprueft
"1998-04-08 10:30:00";16,00;0,058;Geprueft
"1998-04-22 10:45:00";16,00;0,065;Geprueft
"1998-05-06 10:50:00";17,00;0,072;Geprueft
"1998-05-19 10:55:00";18,00;0,072;Geprueft
"1998-06-03 10:55:00";17,00;0,12;Geprueft
"1998-06-17 11:15:00";17,00;0,096;Geprueft
"1998-07-01 12:05:00";16,00;0,12;Geprueft
"1998-07-15 11:00:00";18,00;0,11;Geprueft
"1998-07-29 11:00:00";16,00;0,13;Geprueft
"1998-08-12 11:10:00";15,00;0,072;Geprueft
"1998-08-26 10:40:00";17,00;0,12;Geprueft
"1998-09-09 11:25:00";16,00;0,12;Geprueft
"1998-09-23 11:20:00";16,00;0,083;Geprueft
"1998-10-06 11:15:00";16,00;0,084;Geprueft
"1998-10-21 11:00:00";16,00;0,11;Geprueft
"1998-11-04 10:45:00";18,00;0,079;Geprueft
"1998-11-18 11:30:00";19,00;0,07;Geprueft
"1998-12-02 11:15:00";20,00;0,071;Geprueft
"1998-12-16 10:55:00";21,00;0,089;Geprueft
"1998-12-28 11:05:00";23,00;0,064;Geprueft
"1999-01-13 11:50:00";21,00;0,067;Geprueft
