Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"23.11.2023 13:37"
Zeitbezug:;MEZ
Messstellen-Name:;"alte Brücke Hohenwart"
Messstellen-Nr.:;12581
Gewässer:;Alz
Ostwert:;780341;Nordwert:;5344676;"ETRS89 / UTM Zone 32N"

Datum;"NO3 [mg/l]";"o-PO4-P [mg/l]";Prüfstatus
"2009-06-02 11:40:00";7,1;0,028;Geprueft
"2009-06-15 11:30:00";8,00;0,014;Geprueft
"2009-06-29 11:05:00";4,3;0,006;Geprueft
"2009-07-13 11:50:00";5,3;0,008;Geprueft
"2009-07-27 10:35:00";6,2;0,01;Geprueft
"2009-08-10 12:26:00";8,4;0,008;Geprueft
"2009-08-25 11:41:00";9,7;0,008;Geprueft
"2009-09-07 12:45:00";9,7;0,014;Geprueft
"2009-09-21 12:20:00";10,00;0,01;Geprueft
"2009-10-05 13:05:00";9,7;0,008;Geprueft
"2009-10-19 12:15:00";9,3;0,009;Geprueft
"2009-11-03 10:57:00";9,3;0,014;Geprueft
"2009-11-16 11:55:00";11,00;0,019;Geprueft
"2009-11-30 11:30:00";9,3;0,008;Geprueft
"2009-12-14 11:40:00";9,7;0,011;Geprueft
"2010-01-11 11:25:00";12,00;0,015;Geprueft
"2010-01-25 11:55:00";12,00;0,014;Geprueft
"2010-02-22 11:20:00";11,00;0,017;Geprueft
"2010-03-08 12:05:00";12,00;0,011;Geprueft
"2010-03-22 12:50:00";11,00;;Geprueft
"2010-04-06 12:05:00";11,00;0,013;Geprueft
"2010-04-20 13:10:00";9,7;0,01;Geprueft
"2010-05-03 13:00:00";11,00;0,02;Geprueft
"2010-05-17 12:10:00";9,7;0,016;Geprueft
"2010-05-31 12:05:00";8,9;0,029;Geprueft
"2010-06-14 13:34:00";4,9;0,009;Geprueft
"2010-06-28 11:50:00";7,1;0,007;Geprueft
"2010-07-12 12:10:00";9,3;"< BG";Geprueft
"2010-07-26 12:05:00";6,2;0,007;Geprueft
"2010-08-09 13:30:00";5,3;"< BG";Geprueft
"2010-08-23 11:05:00";8,9;0,01;Geprueft
"2010-09-07 12:45:00";5,8;0,006;Geprueft
"2010-09-20 15:30:00";9,3;0,014;Geprueft
"2010-10-04 12:00:00";11,00;0,03;Geprueft
"2010-10-18 11:40:00";12,00;0,017;Geprueft
"2010-11-02 12:00:00";12,00;0,025;Geprueft
"2010-11-15 11:25:00";12,00;0,02;Geprueft
"2010-11-29 13:00:00";12,00;0,018;Geprueft
"2010-12-13 12:15:00";13,00;0,013;Geprueft
"2011-01-10 11:50:00";14,00;0,016;Geprueft
"2011-01-24 12:00:00";9,7;0,01;Geprueft
"2011-02-07 11:25:00";12,00;0,018;Geprueft
"2011-02-21 12:05:00";11,00;0,014;Geprueft
"2011-03-07 11:30:00";11,00;0,014;Geprueft
"2011-03-21 11:00:00";11,00;0,014;Geprueft
"2011-04-04 11:35:00";12,00;0,033;Geprueft
"2011-04-18 11:58:00";10,00;0,009;Geprueft
"2011-05-02 11:25:00";12,00;0,013;Geprueft
"2011-05-16 11:25:00";11,00;0,014;Geprueft
"2011-05-30 11:05:00";9,7;0,016;Geprueft
"2011-06-14 11:45:00";9,7;0,013;Geprueft
"2011-06-27 11:10:00";10,00;0,017;Geprueft
"2011-07-12 11:18:00";8,9;0,012;Geprueft
"2011-07-25 11:40:00";6,6;0,011;Geprueft
"2011-08-08 12:15:00";6,6;0,017;Geprueft
"2011-08-22 11:55:00";10,00;0,013;Geprueft
"2011-09-05 11:25:00";12,00;0,015;Geprueft
"2011-09-20 11:15:00";11,00;0,018;Geprueft
"2011-10-04 12:15:00";12,00;0,016;Geprueft
"2011-10-17 11:55:00";8,00;0,009;Geprueft
"2011-11-02 11:15:00";11,00;0,011;Geprueft
"2011-11-14 11:25:00";11,00;0,011;Geprueft
"2011-11-28 11:45:00";12,00;0,015;Geprueft
"2011-12-12 11:15:00";14,00;0,009;Geprueft
"2012-01-09 12:25:00";14,00;0,025;Geprueft
"2012-01-23 12:20:00";8,00;0,016;Geprueft
"2012-02-06 12:30:00";13,00;0,014;Geprueft
"2012-02-22 12:10:00";12,00;0,013;Geprueft
"2012-03-05 11:25:00";12,00;0,016;Geprueft
"2012-03-19 12:45:00";6,6;0,011;Geprueft
"2012-04-02 12:00:00";5,3;0,006;Geprueft
"2012-04-16 13:25:00";5,3;0,009;Geprueft
"2012-05-02 11:10:00";5,8;0,005;Geprueft
"2012-05-15 11:50:00";8,00;0,007;Geprueft
"2012-05-29 12:30:00";11,00;0,012;Geprueft
"2012-06-11 12:20:00";4,9;"< BG";Geprueft
"2012-06-25 11:30:00";7,5;0,011;Geprueft
"2012-07-09 12:30:00";9,7;0,009;Geprueft
"2012-07-23 12:30:00";11,00;0,019;Geprueft
"2012-08-06 11:45:00";12,00;0,04;Geprueft
"2012-08-21 12:20:00";11,00;0,014;Geprueft
"2012-09-03 11:45:00";9,3;0,013;Geprueft
"2012-09-17 12:20:00";9,3;0,014;Geprueft
"2012-09-24 11:50:00";10,00;0,02;Geprueft
"2012-10-08 12:00:00";12,00;0,023;Geprueft
"2012-10-22 13:10:00";12,00;0,012;Geprueft
"2012-11-05 12:35:00";11,00;0,029;Geprueft
"2012-11-19 12:35:00";11,00;0,022;Geprueft
"2012-12-03 12:30:00";11,00;0,017;Geprueft
"2012-12-17 12:00:00";11,00;0,061;Geprueft
"2013-01-07 11:30:00";3,6;0,016;Geprueft
"2013-01-21 11:35:00";7,5;0,017;Geprueft
"2013-02-04 12:40:00";7,5;0,013;Geprueft
"2013-02-18 12:15:00";12,00;0,017;Geprueft
"2013-03-04 11:25:00";2,7;0,011;Geprueft
"2013-03-18 11:30:00";11,00;0,007;Geprueft
"2013-04-02 12:15:00";11,00;0,007;Geprueft
"2013-04-15 12:10:00";13,00;0,014;Geprueft
"2013-04-29 11:50:00";6,6;0,006;Geprueft
"2013-05-13 12:55:00";5,8;0,011;Geprueft
"2013-05-27 13:15:00";5,3;0,022;Geprueft
"2013-06-10 12:30:00";4,3;"< BG";Geprueft
"2013-06-24 12:00:00";7,1;0,014;Geprueft
"2013-07-10 11:40:00";9,3;0,006;Geprueft
"2013-07-22 11:10:00";11,00;0,009;Geprueft
"2013-08-05 13:10:00";11,00;0,015;Geprueft
"2013-08-19 10:50:00";12,00;0,022;Geprueft
"2013-09-02 11:50:00";12,00;0,015;Geprueft
"2013-09-16 11:40:00";10,00;0,016;Geprueft
"2013-09-23 12:00:00";5,3;0,008;Geprueft
"2013-10-09 12:25:00";12,00;0,011;Geprueft
"2013-10-21 12:00:00";11,00;0,012;Geprueft
"2013-11-04 12:35:00";12,00;0,018;Geprueft
"2013-11-18 11:50:00";12,00;0,022;Geprueft
"2013-12-02 10:55:00";12,00;0,017;Geprueft
"2013-12-16 12:40:00";12,00;0,017;Geprueft
"2014-01-13 12:20:00";12,00;0,02;Geprueft
"2014-02-10 11:45:00";12,00;0,014;Geprueft
"2014-03-10 12:00:00";12,00;0,012;Geprueft
"2014-04-07 12:20:00";11,00;0,011;Geprueft
"2014-05-05 12:00:00";8,00;0,011;Geprueft
"2014-06-02 11:55:00";8,00;0,015;Geprueft
"2014-06-30 12:30:00";12,00;0,01;Geprueft
"2014-07-28 12:40:00";10,00;0,011;Geprueft
"2014-08-25 11:40:00";4,9;"< BG";Geprueft
"2014-09-22 12:30:00";8,9;0,012;Geprueft
"2014-10-20 11:15:00";12,00;0,019;Geprueft
"2014-11-17 12:10:00";10,00;0,013;Geprueft
"2014-12-15 12:20:00";11,00;0,009;Geprueft
"2015-01-12 11:10:00";6,2;0,014;Geprueft
"2015-02-09 12:25:00";11,00;0,007;Geprueft
"2015-03-09 12:05:00";11,00;0,012;Geprueft
"2015-04-15 12:35:00";8,9;0,014;Geprueft
